Timestamp,ns=2;i=201732,ns=2;i=201972,ns=2;i=202672,ns=2;i=202732,ns=2;i=140842,ns=2;i=235662,ns=2;i=36082,ns=2;i=148192,ns=2;i=148392,ns=2;i=148592,ns=2;i=148792,ns=2;i=148992,ns=2;i=149192,ns=2;i=192502,ns=2;i=201202,ns=2;i=201332,ns=2;i=201692,ns=2;i=202422,ns=2;i=202472,ns=2;i=202582,ns=2;i=207272,ns=2;i=207422,ns=2;i=207572,ns=2;i=207722,ns=2;i=207872,ns=2;i=227042,ns=2;i=227052,ns=2;i=115002,ns=2;i=194562,ns=2;i=199612,ns=2;i=231922,ns=2;i=34012,ns=2;i=34652,ns=2;i=596352,ns=2;i=209042,ns=2;i=202232,ns=2;i=21042,ns=2;i=21052,ns=2;i=21162,ns=2;i=21182,ns=2;i=21422,ns=2;i=21432,ns=2;i=21442,ns=2;i=21472,ns=2;i=21482,ns=2;i=22402,ns=2;i=766152,ns=2;i=767082,ns=2;i=767092,ns=2;i=201722,
2019/04/22 01:40:12.1993,6.754157,6.440265,0.8912678,3.284,30.21,,,299.8,309.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/04/22 01:40:12.6837,6.754157,6.440265,0.8912678,3.284,30.21,299.9926,,299.9,309.9,306.8,306.8,310,309.9,,0.4,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/04/22 01:40:13.1933,6.754157,6.440265,0.8912678,3.284,30.21,299.9926,,299.9,309.9,306.8,306.8,310,309.9,,0.4,800,0,1.405417,1720.76,0.194,280,295,305.1,309.9,314.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/04/22 01:40:13.6931,6.754157,6.440265,0.8912678,3.284,30.21,300.0307,,299.9,309.9,306.8,306.8,310,309.9,,0.4,800,0,1.405417,1720.76,0.194,280,295,305,309.9,314.9,-0.1844449,0,37,85,0.1508004,0,0.3439103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/04/22 01:40:14.1911,6.754157,6.440265,0.8912678,3.284,30.21,300.0117,,299.9,309.9,306.8,306.8,310,309.9,,0.4,800,0,1.405417,1720.76,0.194,280,295,305,309.9,314.9,0,0,37,85,0.1508004,0,0.3439103,0,0.1844449,41,0,0,0.4806665,11.34871,0.3662221,-0.88,0,0,0,0,0,0,0,0,0
2019/04/22 01:40:14.6842,6.754157,6.440265,0.8912678,3.284,30.21,300.0117,,300,309.9,306.8,306.9,310,309.9,,0.4,800,0,1.405417,1720.76,0.194,280,295,304.9,309.9,314.9,-0.3688898,0,37,85,0.1508004,0,0.3439103,0,0.3688898,41,0,0,0.4196295,11.34871,0.3662221,-0.88,0,-0.1806696,0.54,0,203.7645,121.7724,6.138,1.356,0
2019/04/22 01:40:15.1843,6.754157,6.440265,0.8912678,3.284,30.21,300.0117,,300,309.9,306.8,306.9,310,310,,0.4,800,0,1.405417,1720.76,0.194,280,295,304.9,309.9,314.9,-0.1844449,0,37,85,0.1508004,0,-0.3439103,0,0.1844449,41,0,0,0.4196295,11.34871,0.450148,-1.1,0,-0.1709037,0.54,0,203.6958,121.7724,6.138,1.356,-5.440032
2019/04/22 01:40:15.6843,6.754157,6.440265,0,3.218,30.208,300.0117,,300,309.9,306.9,306.9,310,310,,0.4,800,0,0,0,0.194,280,295,304.9,309.9,314.9,-0.1844449,0,37,85,0.1508004,0,0,0,0.1844449,41,0,5.989258,7.812739,11.34871,0.450148,-1.1,0,-0.1709037,0.72,0,202.559,121.7724,6.138,1.356,-5.440032
2019/04/22 01:40:16.1841,6.754157,6.440265,0,3.218,30.208,230.1425,,300,309.9,306.9,306.9,310,310,,0.4,800,0,0,0,0.194,280,295,304.9,309.9,314.9,0.7377797,-259.5521,37,85,0.1508004,259.5521,0,0,-0.7377797,41,0,5.989258,5.485703,11.34871,0.450148,-1.1,0,-0.1757866,0.54,0,202.5514,121.7724,6.138,1.356,-5.595461
2019/04/22 01:40:16.6840,6.754157,6.440265,0,3.218,30.208,81.14819,,300,309.9,306.9,306.9,310,310,,0.4,800,0,0,0,0.194,280,295,304.9,309.9,314.9,1.475559,-196.5725,37,85,0.1508004,196.5725,0,0,-1.475559,41,0,5.989258,6.14948,11.34871,0.3204444,-0.825,0,-0.1904355,0.63,0,202.6048,121.7724,6.138,1.356,-6.06175
2019/04/22 01:40:17.1839,6.754157,6.440265,0,3.218,30.208,23.37877,,300,309.9,306.9,307,310,309.9,,0.4,800,0,0,0,0.194,280,295,304.9,309.9,314.9,1.10667,-93.51509,37,85,0.1508004,93.51509,0,0,-1.10667,41,0,5.989258,5.966369,11.34871,0.3738518,-1.045,0,-0.1953185,0.54,0,202.4445,121.7724,6.138,1.356,-6.683468
